Código do Pedido;Nome do destino;UF do destino;Código do serviço;Valor;Prazo Final
0012406408252;São Paulo;SP;BPS;22.59;11
0012406914607;Camaçari;BA;JET;16.02;8
0012406914607;Camaçari;BA;BPS;79.29;11
0012406419120;Rio de Janeiro;RJ;JET;11.65;5
0012406419120;Rio de Janeiro;RJ;BPS;38.92;9
0012406641204;Serra;ES;JET;9.65;7
0012406641204;Serra;ES;BPS;19.55;9
0012406776377;Valparaíso de Goiás;GO;JET;13.42;8
0012406776377;Valparaíso de Goiás;GO;BPS;84.86;10
0012406770792;Vitória da Conquista;BA;JET;14.13;9
0012406770792;Vitória da Conquista;BA;BPS;19.74;11
0012406863441;Belo Horizonte;MG;JET;9.69;5
0012406863441;Belo Horizonte;MG;BPS;21.31;9
0012406400368;Rio de Janeiro;RJ;JET;11.65;5
0012406400368;Rio de Janeiro;RJ;BPS;38.92;9
0012406096141;Pesqueira;PE;JET;18.92;22
0012406096141;Pesqueira;PE;BPS;85.02;14
0012406743309;Belo Horizonte;MG;JET;10.34;5
0012406743309;Belo Horizonte;MG;BPS;21.51;9
0012406928221;São José de Ribamar;MA;JET;19.84;15
0012406928221;São José de Ribamar;MA;BPS;35.46;27
0012406269268;Castanhal;PA;JET;32.96;15
0012406269268;Castanhal;PA;BPS;39.78;15
0012406330126;Rio de Janeiro;RJ;JET;10.38;5
0012406330126;Rio de Janeiro;RJ;BPS;33.76;9
0012406086300;Mendes;RJ;JET;11.83;7
0012406086300;Mendes;RJ;BPS;20.78;11
0012406634019;Uberlândia;MG;JET;11.84;7
0012406634019;Uberlândia;MG;BPS;27.08;8
0012406962465;Belo Horizonte;MG;JET;11.57;5
0012406962465;Belo Horizonte;MG;BPS;28.77;9
0012406521757;Congonhas;MG;JET;15.48;8
0012406521757;Congonhas;MG;BPS;26.94;11
0012406481306;Rio de Janeiro;RJ;JET;9.81;4
0012406481306;Rio de Janeiro;RJ;BPS;33.69;9
0012406534738;Socorro;SP;JET;12;6
0012406534738;Socorro;SP;BPS;24.98;9
0012406854430;Fortaleza;CE;JET;17.68;9
0012406854430;Fortaleza;CE;BPS;31.69;12
0012406283700;Goiânia;GO;JET;12.71;6
0012406283700;Goiânia;GO;BPS;23.61;10
0012406507950;Praia Grande;SP;JET;11.72;5
0012406507950;Praia Grande;SP;BPS;26.42;9
0012406795860;Juazeiro;BA;JET;16.47;10
0012406795860;Juazeiro;BA;BPS;38.8;12
0012406411570;Montes Claros;MG;JET;10.84;7
0012406411570;Montes Claros;MG;BPS;20.77;9
0012406666748;Itapetininga;SP;JET;11.34;5
0012406666748;Itapetininga;SP;BPS;21.6;10
0012406822295;São Luís;MA;JET;19.94;12
0012406822295;São Luís;MA;BPS;32.51;20
0012406934878;Conceição do Almeida;BA;JET;14.62;10
0012406934878;Conceição do Almeida;BA;BPS;66.54;13
0012406615704;Itaboraí;RJ;JET;13.24;7
0012406615704;Itaboraí;RJ;BPS;41.86;9
0012406403058;São Luís;MA;JET;19.92;12
0012406403058;São Luís;MA;BPS;32.51;20
0012406562761;Juiz de Fora;MG;JET;12.25;6
0012406562761;Juiz de Fora;MG;BPS;27.36;9
0012406536216;Fortaleza;CE;JET;17.68;9
0012406536216;Fortaleza;CE;BPS;31.69;12
0012406858996;Canoas;RS;JET;12.89;4
0012406858996;Canoas;RS;BPS;23.87;9
0012406226885;Ilhéus;BA;JET;16.27;10
0012406226885;Ilhéus;BA;BPS;52.45;13
0012406687861;São Francisco do Conde;BA;JET;14.62;9
0012406687861;São Francisco do Conde;BA;BPS;20.51;11
0012406808419;São Paulo;SP;JET;10.53;3
0012406808419;São Paulo;SP;BPS;20.76;11
0012406728506;Trindade;GO;JET;16.97;9
0012406728506;Trindade;GO;BPS;26.93;10
0012406179989;São Paulo;SP;JET;10.53;3
0012406179989;São Paulo;SP;BPS;20.76;11
0012406670580;Tabocão;TO;JET;29.04;22
0012406670580;Tabocão;TO;BPS;124.62;16
0012406599299;Águas Lindas de Goiás;GO;JET;18.17;9
0012406599299;Águas Lindas de Goiás;GO;BPS;98.56;12
0012406468298;Seropédica;RJ;JET;11.22;7
0012406468298;Seropédica;RJ;BPS;34.82;9
0012406750895;Salvador;BA;JET;14.36;8
0012406750895;Salvador;BA;BPS;31.02;11
0012406934543;São Paulo;SP;JET;11.43;3
0012406934543;São Paulo;SP;BPS;22.31;11
0012406823330;Sabará;MG;JET;12.35;5
0012406823330;Sabará;MG;BPS;26.25;10
0012406788282;Saquarema;RJ;JET;11.98;6
0012406788282;Saquarema;RJ;BPS;29.7;10
0012406153549;Jaboatão dos Guararapes;PE;JET;21.44;9
0012406153549;Jaboatão dos Guararapes;PE;BPS;31.5;12
0012406192458;Limeira;SP;JET;10.8;5
0012406192458;Limeira;SP;BPS;21.59;9
0012406441889;Rio de Janeiro;RJ;JET;10.73;5
0012406441889;Rio de Janeiro;RJ;BPS;33.99;9
0012406092689;Cachoeiras de Macacu;RJ;JET;12;8
0012406092689;Cachoeiras de Macacu;RJ;BPS;41.59;11
0012406871525;Natal;RN;JET;12.75;9
0012406871525;Natal;RN;BPS;17.66;12
0012406734325;Santa Bárbara D'Oeste;SP;JET;10.8;5
0012406734325;Santa Bárbara D'Oeste;SP;BPS;21.59;9
0012406907198;Rio de Janeiro;RJ;JET;12.71;4
0012406907198;Rio de Janeiro;RJ;BPS;39.23;9
0012406124178;Serra;ES;JET;10.2;7
0012406124178;Serra;ES;BPS;19.71;9
0012406129563;Pedra Branca;CE;JET;21.19;17
0012406129563;Pedra Branca;CE;BPS;92.92;15
0012406947530;Rio de Janeiro;RJ;JET;11.94;4
0012406947530;Rio de Janeiro;RJ;BPS;39.01;9
0012406134040;São José dos Campos;SP;JET;10.13;4
0012406134040;São José dos Campos;SP;BPS;20.42;9
0012406298714;Santana do Ipanema;AL;JET;18.11;22
0012406298714;Santana do Ipanema;AL;BPS;92.6;15
0012406723193;Teófilo Otoni;MG;JET;12.35;7
0012406723193;Teófilo Otoni;MG;BPS;31.64;11
0012406096011;Campo Grande;MS;JET;14.96;10
0012406096011;Campo Grande;MS;BPS;27.52;10
0012406599126;Nova Olímpia;MT;JET;18.87;12
0012406599126;Nova Olímpia;MT;BPS;124.82;16
0012406993184;São Francisco do Brejão;MA;JET;22.37;22
0012406993184;São Francisco do Brejão;MA;BPS;95.4;26
0012406261230;Belo Horizonte;MG;JET;13.57;5
0012406261230;Belo Horizonte;MG;BPS;29.34;9
0012406604480;Simonésia;MG;JET;12.76;8
0012406604480;Simonésia;MG;BPS;25.86;11
0012406439111;São Paulo;SP;JET;12.42;3
0012406439111;São Paulo;SP;BPS;22.59;11
0012406193830;Maringá;PR;JET;10.7;5
0012406193830;Maringá;PR;BPS;26.11;9
0012406261685;Ibirité;MG;JET;10.67;7
0012406261685;Ibirité;MG;BPS;21.23;10
0012406713518;São Paulo;SP;JET;16.76;4
0012406713518;São Paulo;SP;BPS;23.76;11
0012406399039;São Paulo;SP;JET;10.53;4
0012406399039;São Paulo;SP;BPS;20.76;11
0012406328205;Salinas da Margarida;BA;JET;16.6;10
0012406328205;Salinas da Margarida;BA;BPS;79.28;13
0012406656165;Brasília;DF;JET;14.7;6
0012406656165;Brasília;DF;BPS;23.05;9
0012406282127;Osasco;SP;JET;11.48;3
0012406282127;Osasco;SP;BPS;22.5;11
0012406269277;Curvelo;MG;JET;15.55;6
0012406269277;Curvelo;MG;BPS;29.51;11
0012406280771;Jaru;RO;JET;27.7;17
0012406280771;Jaru;RO;BPS;109.8;21
0012406590935;Nova Iguaçu;RJ;JET;11.65;6
0012406590935;Nova Iguaçu;RJ;BPS;41.59;9
0012406374718;Mandaguari;PR;JET;15.27;7
0012406374718;Mandaguari;PR;BPS;28.57;11
0012406657225;São Paulo;SP;JET;10.65;4
0012406657225;São Paulo;SP;BPS;20.8;11
0012406462775;Rio de Janeiro;RJ;JET;11.69;5
0012406462775;Rio de Janeiro;RJ;BPS;38.94;9
0012406839745;Serra;ES;JET;11.15;7
0012406839745;Serra;ES;BPS;23.25;9
0012406552407;Campinas;SP;JET;10.56;4
0012406552407;Campinas;SP;BPS;20.77;9
0012406602777;São Luís;MA;JET;18.92;11
0012406602777;São Luís;MA;BPS;32.1;20
0012406748333;Pinheiros;ES;JET;13.2;9
0012406748333;Pinheiros;ES;BPS;26.66;13
0012406026492;Porto Velho;RO;JET;20.78;13
0012406026492;Porto Velho;RO;BPS;61.77;18
0012406086685;Jaboatão dos Guararapes;PE;JET;17.88;8
0012406086685;Jaboatão dos Guararapes;PE;BPS;30.78;12
0012406277656;Sumaré;SP;JET;13.76;5
0012406277656;Sumaré;SP;BPS;25.51;9
0012406221168;Brasília;DF;JET;12.02;6
0012406221168;Brasília;DF;BPS;20.17;9
0012406136334;São Paulo;SP;JET;11.48;3
0012406136334;São Paulo;SP;BPS;22.33;11
0012406775435;Maceió;AL;JET;17.53;9
0012406775435;Maceió;AL;BPS;30.72;12
0012406858731;Fortaleza;CE;JET;17.68;9
0012406858731;Fortaleza;CE;BPS;31.69;12
0012406574695;Santa Helena de Goiás;GO;JET;13.8;18
0012406574695;Santa Helena de Goiás;GO;BPS;49.57;12
0012406153359;Mangaratiba;RJ;JET;12.27;7
0012406153359;Mangaratiba;RJ;BPS;37.19;9
0012406332966;Simões Filho;BA;JET;14.12;9
0012406332966;Simões Filho;BA;BPS;20.6;11
0012406823315;Novo Gama;GO;JET;14.31;8
0012406823315;Novo Gama;GO;BPS;97.61;10
0012406145774;São Paulo;SP;JET;10.56;3
0012406145774;São Paulo;SP;BPS;19.15;11
0012406798718;Rio de Janeiro;RJ;JET;10.92;4
0012406798718;Rio de Janeiro;RJ;BPS;32.43;9
0012406968472;São Paulo;SP;JET;10.56;3
0012406968472;São Paulo;SP;BPS;20.77;11
0012406940425;São Paulo;SP;JET;9.11;3
0012406940425;São Paulo;SP;BPS;20.02;11
0012406795440;Papucaia;RJ;JET;12;8
0012406795440;Papucaia;RJ;BPS;41.59;11
0012406488278;Salvador;BA;JET;13.96;7
0012406488278;Salvador;BA;BPS;27.68;11
0012406402897;Franco da Rocha;SP;JET;11.3;4
0012406402897;Franco da Rocha;SP;BPS;21.59;11
0012406068547;Crateús;CE;JET;20.98;14
0012406068547;Crateús;CE;BPS;92.81;16
0012406314623;Salvador;BA;JET;13.51;7
0012406314623;Salvador;BA;BPS;30.72;11
0012406153466;Juiz de Fora;MG;JET;18.39;6
0012406153466;Juiz de Fora;MG;BPS;29.32;9
0012406289722;São Paulo;SP;JET;11.7;3
0012406289722;São Paulo;SP;BPS;22.39;11
0012406910006;Santana do Cariri;CE;JET;16.84;15
0012406910006;Santana do Cariri;CE;BPS;75.84;15
0012406976025;Capivari;SP;JET;11.15;6
0012406976025;Capivari;SP;BPS;21.59;9
0012406170457;Goiânia;GO;JET;12.79;6
0012406170457;Goiânia;GO;BPS;23.68;10
0012406751010;São Paulo;SP;JET;14.44;3
0012406751010;São Paulo;SP;BPS;23.11;11
0012406102335;Acupe;BA;JET;16.6;9
0012406102335;Acupe;BA;BPS;79.28;18
0012406762466;Campinas;SP;JET;11.48;3
0012406762466;Campinas;SP;BPS;22.6;9
0012406750608;Rio de Janeiro;RJ;JET;11.69;5
0012406750608;Rio de Janeiro;RJ;BPS;38.94;9
0012406269295;Salvador;BA;JET;13.55;8
0012406269295;Salvador;BA;BPS;30.74;11
0012406519887;Pedreiras;MA;JET;22.61;15
0012406519887;Pedreiras;MA;BPS;95.61;16
0012406477403;Belo Horizonte;MG;JET;10.68;5
0012406477403;Belo Horizonte;MG;BPS;21.61;9
0012406300326;Recife;PE;JET;17.81;7
0012406300326;Recife;PE;BPS;30.78;12
0012406849099;Irecê;BA;JET;14.58;10
0012406849099;Irecê;BA;BPS;66.5;15
0012406017977;Barreiras;BA;JET;16.35;10
0012406017977;Barreiras;BA;BPS;30.89;12
0012406664236;Nova Iguaçu;RJ;JET;11.65;6
0012406664236;Nova Iguaçu;RJ;BPS;41.59;9
0012406240503;Santos;SP;JET;10.89;4
0012406240503;Santos;SP;BPS;18.99;9
0012406843022;Juiz de Fora;MG;JET;9.74;6
0012406843022;Juiz de Fora;MG;BPS;18.87;9
0012406013868;Feira de Santana;BA;JET;14.17;8
0012406013868;Feira de Santana;BA;BPS;19.75;11
0012406493749;Brasília;DF;JET;16.12;5
0012406493749;Brasília;DF;BPS;23.46;9
0012406811170;São Gonçalo;RJ;JET;11.65;7
0012406811170;São Gonçalo;RJ;BPS;41.59;9
0012406060817;Uberlândia;MG;JET;11.61;7
0012406060817;Uberlândia;MG;BPS;27.01;8
0012406799886;Mantena;MG;JET;15.74;8
0012406799886;Mantena;MG;BPS;32.81;13
0012406042655;Volta Redonda;RJ;JET;10.89;6
0012406042655;Volta Redonda;RJ;BPS;20.78;9
0012406924990;Belo Horizonte;MG;JET;11.52;5
0012406924990;Belo Horizonte;MG;BPS;26.06;9
0012406651031;Ribeirão das Neves;MG;JET;12.78;6
0012406651031;Ribeirão das Neves;MG;BPS;26.55;11
0012406780351;Simões Filho;BA;JET;16.53;9
0012406780351;Simões Filho;BA;BPS;33.93;11
0012406680526;Eusébio;CE;JET;20.87;13
0012406680526;Eusébio;CE;BPS;35.02;13
0012406029446;Canavieiras;BA;JET;17.05;10
0012406029446;Canavieiras;BA;BPS;79.62;22
0012406886442;São Paulo;SP;JET;11.67;4
0012406886442;São Paulo;SP;BPS;22.38;11
0012406658038;Blumenau;SC;JET;9.82;2
0012406658038;Blumenau;SC;BPS;21.33;8
0012406658038;Blumenau;SC;NEX;9.45;2
0012406382440;Caeté;MG;JET;14.65;7
0012406382440;Caeté;MG;BPS;27.1;12
0012406639187;Brasília;DF;JET;14.7;5
0012406639187;Brasília;DF;BPS;29.26;9
0012406908579;Itapetinga;BA;JET;16.66;9
0012406908579;Itapetinga;BA;BPS;79.37;13
0012406504824;Ribeirão das Neves;MG;JET;12.48;6
0012406504824;Ribeirão das Neves;MG;BPS;26.46;11
0012406685176;Morada Nova;CE;JET;21.08;17
0012406685176;Morada Nova;CE;BPS;92.82;14
0012406171246;Cuiabá;MT;JET;14.42;8
0012406171246;Cuiabá;MT;BPS;30.72;10
0012406135874;Sapucaia do Sul;RS;JET;13.35;4
0012406135874;Sapucaia do Sul;RS;BPS;25.98;9
0012406980478;Rio de Janeiro;RJ;JET;11.69;5
0012406980478;Rio de Janeiro;RJ;BPS;38.94;9
0012406837000;Belo Horizonte;MG;JET;10.64;5
0012406837000;Belo Horizonte;MG;BPS;21.6;9
0012406235482;Lauro de Freitas;BA;JET;23.52;9
0012406235482;Lauro de Freitas;BA;BPS;36.58;11
0012406566029;Vitória da Conquista;BA;JET;18.83;9
0012406566029;Vitória da Conquista;BA;BPS;29.38;11
0012406180763;Ibiúna;SP;JET;11.23;5
0012406180763;Ibiúna;SP;BPS;21.64;11
0012406157596;Rio de Janeiro;RJ;JET;20.12;4
0012406157596;Rio de Janeiro;RJ;BPS;41.83;9
0012406001838;São Paulo;SP;JET;12.42;3
0012406001838;São Paulo;SP;BPS;22.59;11
0012406352762;Brasília;DF;JET;13.39;5
0012406352762;Brasília;DF;BPS;22.89;9
0012406411950;Campos dos Goytacazes;RJ;JET;11.78;6
0012406411950;Campos dos Goytacazes;RJ;BPS;26.71;10
0012406372796;Santa Tereza de Goiás;GO;JET;15.14;18
0012406372796;Santa Tereza de Goiás;GO;BPS;57.44;12
0012406314522;Caucaia;CE;JET;19.17;12
0012406314522;Caucaia;CE;BPS;35;13
0012406342931;São Paulo;SP;JET;10.13;4
0012406342931;São Paulo;SP;BPS;20.42;11
0012406758723;Osasco;SP;JET;15.1;4
0012406758723;Osasco;SP;BPS;23.47;11
0012406011065;Apodi;RN;JET;18.49;16
0012406011065;Apodi;RN;BPS;107.2;14
0012406421933;Petrolina;PE;JET;18.48;11
0012406421933;Petrolina;PE;BPS;30.78;12
0012406554784;Sete Lagoas;MG;JET;10.8;6
0012406554784;Sete Lagoas;MG;BPS;21.58;10
0012406234746;São João da Boa Vista;SP;JET;12.46;6
0012406234746;São João da Boa Vista;SP;BPS;27.59;9
0012406888708;São Luís;MA;JET;18.96;12
0012406888708;São Luís;MA;BPS;32.11;20
0012406997028;Itaguaí;RJ;JET;12.52;6
0012406997028;Itaguaí;RJ;BPS;41.65;9
0012406435001;Nova Iguaçu;RJ;JET;9.25;7
0012406435001;Nova Iguaçu;RJ;BPS;34.25;9
0012406408162;Queimados;RJ;JET;16.86;6
0012406408162;Queimados;RJ;BPS;42.71;9
0012406122209;Niterói;RJ;JET;11.6;5
0012406122209;Niterói;RJ;BPS;41.57;9
0012406706357;Londrina;PR;JET;10.78;5
0012406706357;Londrina;PR;BPS;25.35;9
0012406322748;Salvador;BA;JET;14.5;8
0012406322748;Salvador;BA;BPS;31.07;11
0012406166464;Petrolina;PE;JET;18.53;11
0012406166464;Petrolina;PE;BPS;30.79;12
0012406989372;Osasco;SP;JET;10.56;4
0012406989372;Osasco;SP;BPS;21.59;11
0012406793679;Nova Serrana;MG;JET;11.45;7
0012406793679;Nova Serrana;MG;BPS;20.77;9
0012406384233;Brasília;DF;JET;15.99;6
0012406384233;Brasília;DF;BPS;23.42;9
0012406388262;São Paulo;SP;JET;11.31;3
0012406388262;São Paulo;SP;BPS;21.55;11
0012406272213;Catu;BA;JET;19.04;9
0012406272213;Catu;BA;BPS;84.71;12
0012406971415;Poconé;MT;JET;17.07;12
0012406971415;Poconé;MT;BPS;124.05;17
0012406471431;Recife;PE;JET;22.13;7
0012406471431;Recife;PE;BPS;31.77;12
0012406711290;Montes Claros;MG;JET;12.78;7
0012406711290;Montes Claros;MG;BPS;31.78;9
0012406094597;Belo Horizonte;MG;JET;12;5
0012406094597;Belo Horizonte;MG;BPS;28.9;9
0012406976790;Guarulhos;SP;JET;11.8;3
0012406976790;Guarulhos;SP;BPS;22.42;11
0012406213211;São Paulo;SP;JET;9.67;3
0012406213211;São Paulo;SP;BPS;20.29;11
0012406830631;Cabo Frio;RJ;JET;11.78;6
0012406830631;Cabo Frio;RJ;BPS;29.72;11
0012406538545;Santo André;SP;JET;15.99;3
0012406538545;Santo André;SP;BPS;23.6;11
0012406412776;Salvador;BA;JET;16.53;7
0012406412776;Salvador;BA;BPS;31.56;11
0012406721445;Ji-Paraná;RO;JET;27.57;18
0012406721445;Ji-Paraná;RO;BPS;109.82;21
0012406959207;Bom Jesus;PI;JET;18.84;16
0012406959207;Bom Jesus;PI;BPS;93.34;19
0012406523104;Curitiba;PR;JET;10.41;3
0012406523104;Curitiba;PR;BPS;23.31;7
0012406523104;Curitiba;PR;NEX;8.53;2
0012406046258;Serra;ES;JET;11.15;7
0012406046258;Serra;ES;BPS;23.25;9
0012406961787;Santa Cruz da Esperança;SP;JET;12.6;5
0012406961787;Santa Cruz da Esperança;SP;BPS;27.52;10
0012406099864;Ananindeua;PA;JET;25.55;14
0012406099864;Ananindeua;PA;BPS;35.19;13
0012406702486;Itabaianinha;SE;JET;18.61;12
0012406702486;Itabaianinha;SE;BPS;92.77;13
0012406862660;Paranavaí;PR;JET;15.14;6
0012406862660;Paranavaí;PR;BPS;28.71;10
0012406438495;Guaratuba;PR;JET;15.27;7
0012406438495;Guaratuba;PR;BPS;23.47;9
0012406757393;Cuiabá;MT;JET;16.54;9
0012406757393;Cuiabá;MT;BPS;31.3;10
0012406968037;Flores;CE;JET;20.85;16
0012406968037;Flores;CE;BPS;92.7;14
0012406343015;São Jorge;GO;JET;14.84;10
0012406343015;São Jorge;GO;BPS;97.39;13
0012406084829;Serra dos Aimorés;MG;JET;12.76;8
0012406084829;Serra dos Aimorés;MG;BPS;31.64;12
0012406666374;Praia Grande;SP;JET;12.57;5
0012406666374;Praia Grande;SP;BPS;26.67;9
0012406762386;Japeri;RJ;JET;11.2;6
0012406762386;Japeri;RJ;BPS;34.81;9
0012406470783;Teófilo Otoni;MG;JET;11.85;7
0012406470783;Teófilo Otoni;MG;BPS;21.57;11
0012406236326;Porto Velho;RO;JET;20.78;13
0012406236326;Porto Velho;RO;BPS;61.77;18
0012406102267;Rio de Janeiro;RJ;JET;13.95;5
0012406102267;Rio de Janeiro;RJ;BPS;39.56;9
0012406754199;Betim;MG;JET;14.12;6
0012406754199;Betim;MG;BPS;26.9;10
0012406959233;Boa Vista;RR;JET;26.39;13
0012406959233;Boa Vista;RR;BPS;70.81;26
0012406605319;Distrito Pilar;BA;JET;16.62;11
0012406605319;Distrito Pilar;BA;BPS;79.29;18
0012406445756;Serra;ES;JET;12.74;7
0012406445756;Serra;ES;BPS;23.78;9
0012406413009;Brasília;DF;JET;13.35;6
0012406413009;Brasília;DF;BPS;22.87;9
0012406933145;Goiânia;GO;JET;12.69;6
0012406933145;Goiânia;GO;BPS;23.6;10
0012406191449;Brasília;DF;JET;14.73;5
0012406191449;Brasília;DF;BPS;23.27;9
0012406319506;Abreu e Lima;PE;JET;19.59;11
0012406319506;Abreu e Lima;PE;BPS;34.04;12
0012406652900;Salvador;BA;JET;13.55;7
0012406652900;Salvador;BA;BPS;30.74;11
0012406438797;Salvador;BA;JET;12.04;8
0012406438797;Salvador;BA;BPS;19.75;11
0012406819264;Cotia;SP;JET;14.1;4
0012406819264;Cotia;SP;BPS;23.14;11
0012406907399;Natal;RN;JET;17.46;9
0012406907399;Natal;RN;BPS;29.81;12
0012406901792;Uberlândia;MG;JET;13.62;7
0012406901792;Uberlândia;MG;BPS;27.56;8
0012406470962;Vila Velha;ES;JET;9.27;6
0012406470962;Vila Velha;ES;BPS;20.07;9
0012406168859;Indiaroba;SE;JET;18.12;22
0012406168859;Indiaroba;SE;BPS;92.6;14
0012406693768;Guarulhos;SP;JET;10.56;4
0012406693768;Guarulhos;SP;BPS;20.77;11
0012406992750;Tefé;AM;JET;32.52;16
0012406992750;Tefé;AM;BPS;213.03;31
0012406135986;Belém;PA;JET;19.11;13
0012406135986;Belém;PA;BPS;35.19;13
0012406169253;Rio de Janeiro;RJ;JET;14.97;4
0012406169253;Rio de Janeiro;RJ;BPS;37.89;9
0012406399310;Duque de Caxias;RJ;JET;11.6;6
0012406399310;Duque de Caxias;RJ;BPS;41.57;9
0012406454383;Salvador;BA;JET;13.51;8
0012406454383;Salvador;BA;BPS;30.72;11
0012406391623;Ivaiporã;PR;JET;15.32;6
0012406391623;Ivaiporã;PR;BPS;28.59;14
0012406079802;São José da Lapa;MG;JET;12.76;7
0012406079802;São José da Lapa;MG;BPS;26.25;11
0012406018728;Pitangueiras;SP;JET;12.09;5
0012406018728;Pitangueiras;SP;BPS;27.59;10
0012406404821;Salvador;BA;JET;12.4;8
0012406404821;Salvador;BA;BPS;19.78;11
0012406263629;Campinápolis;MT;JET;17.09;22
0012406263629;Campinápolis;MT;BPS;124.07;17
0012406889815;Petrópolis;RJ;JET;11.74;6
0012406889815;Petrópolis;RJ;BPS;41.57;9
0012406303100;Rio de Janeiro;RJ;JET;14.97;4
0012406303100;Rio de Janeiro;RJ;BPS;39.85;9
0012406992296;Altos;PI;JET;18.42;12
0012406992296;Altos;PI;BPS;56.1;29
0012406072381;Niterói;RJ;JET;11.6;5
0012406072381;Niterói;RJ;BPS;41.57;9
0012406303785;Hidrolândia;GO;JET;17.88;9
0012406303785;Hidrolândia;GO;BPS;27.18;10
0012406243184;João Pessoa;PB;JET;17.9;9
0012406243184;João Pessoa;PB;BPS;31.28;12
0012406627766;São José de Ribamar;MA;JET;20.07;15
0012406627766;São José de Ribamar;MA;BPS;35.55;27
0012406003186;Manaus;AM;JET;26.16;12
0012406003186;Manaus;AM;BPS;40.19;26
0012406419778;Palmeiras;BA;JET;14.62;10
0012406419778;Palmeiras;BA;BPS;66.54;15
0012406132389;Itaberaba;BA;JET;14.65;9
0012406132389;Itaberaba;BA;BPS;66.6;15
0012406468304;Hortolândia;SP;JET;13.99;5
0012406468304;Hortolândia;SP;BPS;25.57;9
0012406245385;Belo Horizonte;MG;JET;11.57;5
0012406245385;Belo Horizonte;MG;BPS;26.07;9
0012406076812;Fortaleza;CE;JET;17.68;9
0012406076812;Fortaleza;CE;BPS;28.38;12
0012406404683;São Pedro;SP;JET;11.98;6
0012406404683;São Pedro;SP;BPS;26.18;9
0012406941591;São Paulo;SP;JET;11.72;3
0012406941591;São Paulo;SP;BPS;22.39;11
0012406348651;São Paulo;SP;JET;12.42;3
0012406348651;São Paulo;SP;BPS;22.59;11
0012406012199;Piúma;ES;JET;14.92;9
0012406012199;Piúma;ES;BPS;25.37;10
0012406639424;Mogi das Cruzes;SP;JET;12.7;5
0012406639424;Mogi das Cruzes;SP;BPS;22.8;11
0012406496003;Recife;PE;JET;17.81;7
0012406496003;Recife;PE;BPS;30.78;12
0012406194969;Guarulhos;SP;JET;11.52;4
0012406194969;Guarulhos;SP;BPS;22.34;11
0012406481428;Nova Iguaçu;RJ;JET;11.65;7
0012406481428;Nova Iguaçu;RJ;BPS;41.59;9
0012406358354;Taubaté;SP;JET;14.08;5
0012406358354;Taubaté;SP;BPS;27.3;9
0012406788828;Novo Gama;GO;JET;16.19;8
0012406788828;Novo Gama;GO;BPS;98.52;10
0012406346302;Cabeceira Grande;MG;JET;13.01;9
0012406346302;Cabeceira Grande;MG;BPS;25.45;15
0012406483606;Brasília;DF;JET;12.04;5
0012406483606;Brasília;DF;BPS;20.18;9
0012406526921;Betim;MG;JET;14.64;6
0012406526921;Betim;MG;BPS;27.05;10
0012406390529;Curitiba;PR;JET;9.6;3
0012406390529;Curitiba;PR;BPS;20.13;7
0012406390529;Curitiba;PR;NEX;8.35;2
0012406459051;Leme;SP;JET;10.03;6
0012406459051;Leme;SP;BPS;21.09;9
0012406024203;Petrópolis;RJ;JET;10.89;6
0012406024203;Petrópolis;RJ;BPS;34.82;9
0012406671743;Taboão da Serra;SP;JET;12.66;4
0012406671743;Taboão da Serra;SP;BPS;22.79;11
0012406399218;Rio de Janeiro;RJ;JET;14.33;5
0012406399218;Rio de Janeiro;RJ;BPS;39.67;9
0012406485845;Recife;PE;JET;17.85;7
0012406485845;Recife;PE;BPS;30.79;12
0012406954314;Vitória;ES;JET;9.48;6
0012406954314;Vitória;ES;BPS;19.63;9
0012406490191;São Paulo;SP;JET;12.5;3
0012406490191;São Paulo;SP;BPS;22.61;11
0012406352142;Anchieta;ES;JET;13.2;9
0012406352142;Anchieta;ES;BPS;24.76;12
0012406377914;Rio de Janeiro;RJ;JET;14.3;4
0012406377914;Rio de Janeiro;RJ;BPS;39.66;9
0012406675753;Conceição da Feira;BA;JET;21.56;10
0012406675753;Conceição da Feira;BA;BPS;53.66;13
0012406973834;Cachoeiro de Itapemirim;ES;JET;10.32;7
0012406973834;Cachoeiro de Itapemirim;ES;BPS;19.66;9
0012406753204;Indaiatuba;SP;JET;13.83;5
0012406753204;Indaiatuba;SP;BPS;25.53;9
0012406292474;Sorriso;MT;JET;16.86;12
0012406292474;Sorriso;MT;BPS;124.05;17
0012406264772;Rio de Janeiro;RJ;JET;12.71;4
0012406264772;Rio de Janeiro;RJ;BPS;39.23;9
0012406266115;Limoeiro;PE;JET;18.91;10
0012406266115;Limoeiro;PE;BPS;85.01;14
0012406309214;Bálsamo;SP;JET;12.6;6
0012406309214;Bálsamo;SP;BPS;23.02;9
0012406251495;Bom Jesus do Itabapoana;RJ;JET;13.13;7
0012406251495;Bom Jesus do Itabapoana;RJ;BPS;29.77;13
0012406130153;Mogi das Cruzes;SP;JET;16.17;5
0012406130153;Mogi das Cruzes;SP;BPS;23.62;11
0012406525948;Aparecida de Goiânia;GO;JET;13.54;6
0012406525948;Aparecida de Goiânia;GO;BPS;26.32;10
0012406355225;Floriano;PI;JET;18.35;14
0012406355225;Floriano;PI;BPS;92.99;18
0012405421825;Rio de Janeiro;RJ;JET;11.65;5
0012405421825;Rio de Janeiro;RJ;BPS;38.92;9
